date,channel,campaign,impressions,clicks,conversions,cost,revenue,cpc,cpa,ctr,conversion_rate,roas,roi,profit_margin
2023-12-12,Website,Flash Sale,27751,3999,651,6094.677346633968,30172.222557950518,1.5240503492458035,9.362023573938508,0.1441029152102627,0.16279069767441862,4.9505857064959065,3.950585706495906,0.7980036991001184
2023-12-12,Website,Limited Edition,29380,4175,633,7143.613644669552,37573.44985841479,1.7110451843519885,11.285329612432152,0.14210347174948945,0.15161676646706587,5.25972592127116,4.25972592127116,0.8098760249168416
2023-12-12,Website,Must-Haves,23761,3310,597,5176.936086589984,41758.79630478924,1.5640290291812642,8.67158473465659,0.13930390135095325,0.18036253776435046,8.066314825280275,7.0663148252802745,0.8760276505863687
2023-12-12,Website,New Arrivals,28727,4294,677,6474.320602588763,22412.068086504907,1.5077598049810812,9.56325052081058,0.14947610262122743,0.1576618537494178,3.461686478353176,2.461686478353176,0.7111234635911543
2023-12-12,Website,Trending Now,22971,3617,478,4873.767703001027,21800.937951289456,1.3474613500141077,10.196166742679972,0.15745940533716424,0.1321537185512856,4.473117981775271,3.4731179817752715,0.7764422928091147
2023-12-13,Website,Best Sellers,29878,5221,735,5067.142879660386,47204.333020669656,0.9705311012565382,6.894071945116171,0.17474395876564697,0.140777628806742,9.315769091522721,8.31576909152272,0.8926551323701236
2023-12-13,Website,Exclusive Offers,14234,2263,308,2546.82820090431,35362.353547073486,1.1254212111817543,8.268922730208798,0.15898552760994802,0.13610251878038002,13.884860209462603,12.884860209462603,0.9279791092661851
2023-12-13,Website,Flash Sale,30962,5124,810,5496.451310342697,37014.036994189635,1.0726876093564983,6.7857423584477745,0.16549318519475487,0.15807962529274006,6.734169904232601,5.734169904232601,0.8515035981834266
2023-12-13,Website,Limited Edition,29889,5345,707,6072.328668575144,25220.525908199223,1.1360764581057332,8.588866575070924,0.17882833149319147,0.1322731524789523,4.153353233120887,3.1533532331208867,0.7592306881038898
2023-12-13,Website,Must-Haves,27505,4944,635,4821.755762781976,58105.32070122134,0.9752742238636682,7.59331616186138,0.17974913652063262,0.12843851132686085,12.050656142669636,11.050656142669636,0.9170169666978427
2023-12-13,Website,New Arrivals,22078,3881,452,4561.922648610685,41915.05377602222,1.1754503088406816,10.092749222590012,0.17578585016758763,0.11646482865240917,9.1880237795762,8.1880237795762,0.8911626674037488
2023-12-13,Website,Trending Now,29135,4662,618,5367.760512759952,30807.862040270764,1.151385781372791,8.68569662258892,0.16001372919169385,0.13256113256113256,5.739425588573852,4.739425588573851,0.8257665362905274
2023-12-14,Website,Best Sellers,23489,2836,572,3443.2979869968362,26453.98877918282,1.2141389234826645,6.019751725518945,0.12073736642683809,0.2016925246826516,7.68274743547693,6.68274743547693,0.8698382306071575
2023-12-14,Website,Exclusive Offers,26713,3552,693,4234.787909552791,72616.530123555,1.19222632588761,6.110805064289741,0.13296896642084377,0.19510135135135134,17.147619119188327,16.147619119188327,0.9416828661139907
2023-12-14,Website,Flash Sale,28726,3973,871,4625.0845848660865,47470.08426055986,1.164129017081824,5.310085631304347,0.13830676042609483,0.21922980115781526,10.263614294944682,9.263614294944684,0.9025684353227745
2023-12-14,Website,Limited Edition,22705,2805,640,3948.7200686233573,29783.387381477158,1.4077433399726764,6.169875107223996,0.12354107024884387,0.2281639928698752,7.542542105766577,6.542542105766577,0.8674187049966271
2023-12-14,Website,Must-Haves,28356,4076,766,4287.355165662148,67298.997618727,1.051853573518682,5.597069406869644,0.14374382846663844,0.18792934249263984,15.697089468521604,14.697089468521604,0.9362939223857158
2023-12-14,Website,New Arrivals,23548,3159,542,3755.9670474418162,54541.958295755205,1.188973424324728,6.929828500815159,0.13415152029896382,0.17157328268439379,14.521415552062326,13.521415552062326,0.9311361901038648
2023-12-14,Website,Trending Now,13119,1772,329,2318.650973941811,16910.63731647869,1.3084937776195322,7.047571349367207,0.1350712706761186,0.18566591422121898,7.293308698259938,6.293308698259938,0.8628880195022346
2023-12-15,Website,Best Sellers,30947,4420,762,5906.948286734007,28004.644094224994,1.3364136395325807,7.7519006387585385,0.14282482954729053,0.17239819004524887,4.74096652532385,3.74096652532385,0.7890725457227962
2023-12-15,Website,Exclusive Offers,24684,3704,591,4532.690929461949,70717.66057921715,1.2237286526625133,7.669527799428002,0.1500567169016367,0.15955723542116632,15.601694816551644,14.601694816551644,0.9359043993772321
2023-12-15,Website,Flash Sale,29971,4712,720,5836.794779106555,25531.29549650631,1.2387085694198972,8.10665941542577,0.15721864468986688,0.15280135823429541,4.374197905312411,3.374197905312411,0.7713866583892988
2023-12-15,Website,Limited Edition,20329,2821,480,3503.9836039657016,18577.332593872816,1.242106913848175,7.299965841595212,0.13876727827241872,0.17015242821694435,5.30177497772751,4.30177497772751,0.8113839225163365
2023-12-15,Website,Must-Haves,19668,2868,480,3754.1931247995203,18474.81739156314,1.3089934186888146,7.821235676665667,0.14582062233068943,0.16736401673640167,4.92111534420588,3.9211153442058806,0.7967940334547534
2023-12-15,Website,New Arrivals,17936,2742,390,3287.8180652237397,30985.747455458488,1.1990583753551203,8.430302731342922,0.15287689562890278,0.1422319474835886,9.424410609335183,8.424410609335183,0.8938925688350774
2023-12-15,Website,Trending Now,22822,3757,456,4023.759026807084,21590.8521515931,1.0710032011730328,8.824032953524307,0.16462185610375954,0.12137343625232899,5.365841246394365,4.365841246394364,0.8136359325442285
2023-12-16,Website,Best Sellers,37948,5847,962,7254.210565856251,65805.7573919861,1.2406722363359417,7.540759423966997,0.15407926636449878,0.16452881819736617,9.071387822917258,8.071387822917258,0.8897632843484349
2023-12-16,Website,Exclusive Offers,17981,2888,381,2831.8677493069085,37751.58843524989,0.9805636251062703,7.432723751461702,0.16061398142483732,0.13192520775623268,13.330985687622412,12.33098568762241,0.9249867921673276
2023-12-16,Website,Flash Sale,22047,3018,431,4178.748653730431,43644.34211497812,1.3846085665110772,9.695472514455757,0.13688937270376922,0.14280980781974817,10.44435684735816,9.44435684735816,0.9042545161358649
2023-12-16,Website,Limited Edition,26178,3525,641,4888.53550839601,71456.85306438252,1.3868185839421305,7.626420449915773,0.13465505386202153,0.18184397163120566,14.617231058597426,13.617231058597426,0.9315875902904449
2023-12-16,Website,Must-Haves,14881,2196,357,2736.3534445362,32835.96898656571,1.2460625885866121,7.664855586936135,0.1475707277736711,0.16256830601092895,11.999900470507846,10.999900470507844,0.916665975483905
2023-12-16,Website,New Arrivals,26778,4032,614,4659.179550777043,73465.86858115254,1.1555504838236714,7.588240310711797,0.15057136455299125,0.15228174603174602,15.76798399385577,14.76798399385577,0.936580351654995
2023-12-16,Website,Trending Now,12558,1777,248,2310.56263493657,12212.56011404711,1.3002603460532187,9.31678481829262,0.14150342411211977,0.13956105796285875,5.285535189303523,4.285535189303523,0.8108044002764893
2023-12-17,Website,Best Sellers,30166,4698,650,5215.645654700577,44703.51973704686,1.1101842602598078,8.024070238000888,0.15573824835907976,0.13835674755214986,8.571042340032824,7.571042340032822,0.8833280760579966
2023-12-17,Website,Exclusive Offers,19879,3313,453,3448.928713660567,31726.53698974906,1.0410288903291782,7.613529169228625,0.16665828260978924,0.13673407787503772,9.198954116994686,8.198954116994686,0.8912919895803653
2023-12-17,Website,Flash Sale,11830,2007,256,1736.8427930915418,21235.95233184623,0.865392522716264,6.784542160513835,0.16965342349957735,0.127553562531141,12.226755591418096,11.226755591418096,0.9182121542773051
2023-12-17,Website,Limited Edition,18087,3259,410,3129.5977459079054,16219.300036522287,0.9602938772347056,7.63316523392172,0.18018466301763697,0.12580546179809757,5.182551034787067,4.182551034787067,0.8070448330778306
2023-12-17,Website,Must-Haves,29950,5407,618,4589.906032903724,56042.82451634829,0.8488821958394163,7.427032415701818,0.18053422370617697,0.11429628259663399,12.210015654916095,11.210015654916095,0.9181000231070652
2023-12-17,Website,New Arrivals,28073,4941,496,4934.02913558757,55957.91912254394,0.9985891794348452,9.947639386265262,0.17600541445517046,0.10038453754300748,11.341221866514209,10.341221866514209,0.9118260790794885
2023-12-17,Website,Trending Now,20381,3022,456,3602.1913704414574,15226.871348073368,1.191989202660972,7.899542479038284,0.1482753544968353,0.15089344804765056,4.227113382431782,3.2271133824317824,0.7634319429055111
2023-12-18,Website,Best Sellers,26465,4860,383,5236.682487766923,32915.53533738101,1.0775066847257044,13.672800229156458,0.18363876818439448,0.07880658436213991,6.285570189575723,5.285570189575722,0.840905443764124
2023-12-18,Website,Exclusive Offers,33327,6082,477,7157.7929560490065,33017.53345840607,1.1768814462428487,15.005855253771502,0.18249467398805774,0.07842814863531733,4.612809236191047,3.612809236191046,0.7832123660882767
2023-12-18,Website,Flash Sale,26769,4843,476,5543.4012801996005,32820.30734873043,1.144621366962544,11.64580100882269,0.1809182263065486,0.09828618624819327,5.920608249300089,4.920608249300089,0.8310984348410122
2023-12-18,Website,Limited Edition,14136,2682,264,3299.8725242497458,19268.511421754432,1.2303775258201886,12.499517137309644,0.1897283531409168,0.09843400447427293,5.83916841640278,4.83916841640278,0.8287427372036564
2023-12-18,Website,Must-Haves,28947,5210,485,6728.857598132512,51213.35947784373,1.2915273700830157,13.873933192025799,0.1799841088886586,0.09309021113243762,7.611003611082094,6.611003611082094,0.8686112829398822
2023-12-18,Website,New Arrivals,19655,3390,293,4152.093218277513,16395.27632628671,1.2248062590789124,14.170966615281616,0.1724751971508522,0.0864306784660767,3.9486773211436357,2.9486773211436357,0.7467506411209172
2023-12-18,Website,Trending Now,17115,3344,264,3468.9953605983283,29291.622526406958,1.037378995394237,13.140133941660334,0.19538416593631316,0.07894736842105263,8.443834448182939,7.443834448182939,0.8815703924399899
2023-12-19,Website,Best Sellers,24593,4860,323,4560.996763889507,32662.211311895877,0.9384767003887874,14.120733015137793,0.19761720814866018,0.06646090534979424,7.1612002820283385,6.1612002820283385,0.86035860461694
2023-12-19,Website,Exclusive Offers,30180,5591,471,5525.861437895972,48968.07993088057,0.9883493897148939,11.732189889375736,0.1852551358515573,0.08424253264174567,8.861619221043238,7.861619221043238,0.8871538061999604
2023-12-19,Website,Flash Sale,25978,5533,370,5178.730017754374,25842.308928665418,0.9359714472717104,13.996567615552362,0.21298791284933405,0.0668714982830291,4.990086148547919,3.9900861485479187,0.7996026581042107
2023-12-19,Website,Limited Edition,38125,7981,481,7824.805693445511,42671.02252966494,0.9804292311045621,16.267787304460523,0.20933770491803277,0.06026813682495928,5.453301232183764,4.453301232183764,0.816624837429061
2023-12-19,Website,Must-Haves,30980,5870,420,5847.887918003456,42857.543781885084,0.9962330354350011,13.923542661912991,0.1894770819883796,0.07155025553662692,7.328721819367085,6.328721819367085,0.8635505583855875
2023-12-19,Website,New Arrivals,20916,3706,315,4004.102106161326,16969.775483476882,1.0804376972912375,12.711435257655003,0.1771849301969784,0.08499730167296277,4.238097589310867,3.238097589310867,0.7640450747235851
2023-12-19,Website,Trending Now,11853,2302,196,2416.0260876482357,19791.09147360391,1.0495334872494508,12.326663712490998,0.19421243567029445,0.08514335360556038,8.191588482750447,7.191588482750447,0.8779235551070755
2023-12-20,Website,Best Sellers,33005,5569,550,10817.532854910167,29178.464655918047,1.9424551723667025,19.66824155438212,0.16873201030146948,0.09876099838391093,2.697330809831902,1.6973308098319018,0.6292631232494911
2023-12-20,Website,Exclusive Offers,13642,2295,259,3997.476854447815,10468.622821061685,1.7418199801515535,15.434273569296584,0.1682304647412403,0.11285403050108933,2.618807613460904,1.618807613460904,0.6181468257309506
2023-12-20,Website,Flash Sale,31144,4886,519,9198.34021034874,62153.766726546964,1.8825911195965495,17.723198863870405,0.1568841510403288,0.1062218583708555,6.757063264154969,5.7570632641549695,0.8520067134335083
2023-12-20,Website,Limited Edition,21693,3541,456,6774.078078745595,41036.569575856396,1.9130409711227323,14.855434383214025,0.16323237910846816,0.12877718158712229,6.0578825780903065,5.0578825780903065,0.834925819853834
2023-12-20,Website,Must-Haves,33838,5247,598,10485.485606320022,65363.13963008856,1.9983772834610296,17.53425686675589,0.1550623559312016,0.11396988755479322,6.233677874746362,5.233677874746362,0.8395810595136521
2023-12-20,Website,New Arrivals,29566,4473,561,8321.624350434571,39894.97693392427,1.8604123296299064,14.83355499186198,0.15128864235946696,0.12541918175720992,4.794133363138517,3.7941333631385175,0.791411726739003
2023-12-20,Website,Trending Now,20564,3512,418,5899.0782995930185,18806.562163815914,1.6796919987451648,14.112627510988082,0.17078389418401088,0.11902050113895217,3.188050947741004,2.188050947741004,0.686328726738642
2023-12-21,Website,Best Sellers,30526,4200,629,5251.381651024787,37966.47898987091,1.250328964529711,8.348778459498867,0.13758763021686432,0.14976190476190476,7.229807603578365,6.229807603578365,0.8616837328416521
2023-12-21,Website,Exclusive Offers,19118,2787,337,3555.5057502422574,14848.277974657914,1.2757465914037522,10.550462166890972,0.14577884715974473,0.12091855041263007,4.176136678627566,3.1761366786275667,0.7605442357483767
2023-12-21,Website,Flash Sale,33007,4294,556,5072.291415081673,29703.337361439604,1.1812509117563281,9.122826286118118,0.13009361650558973,0.1294829995342338,5.855999770265827,4.855999770265827,0.8292349659783873
2023-12-21,Website,Limited Edition,19868,2425,430,3568.2601245206683,13043.37561766174,1.4714474740291417,8.298279359350392,0.12205556674048722,0.177319587628866,3.6553881058247915,2.655388105824792,0.726431237655307
2023-12-21,Website,Must-Haves,24131,3033,479,4034.7045716191133,50230.73289283664,1.3302685696073568,8.423182821751801,0.1256889478264473,0.15792944279591165,12.44966812345302,11.44966812345302,0.9196765736978825
2023-12-21,Website,New Arrivals,19970,2659,395,3474.2494115070967,34536.9044171702,1.3066000043276031,8.795568130397713,0.13314972458688032,0.14855208725084618,9.940824715341439,8.94082471534144,0.8994047245942559
2023-12-21,Website,Trending Now,19874,2501,361,3086.954339928891,29922.3103622199,1.2342880207632512,8.551120055204684,0.12584280970111703,0.14434226309476209,9.693149644354367,8.693149644354367,0.8968343586253787
2023-12-22,Website,Best Sellers,24139,3825,328,4919.166995874848,37717.001752161275,1.2860567309476727,14.997460353276976,0.15845726832097437,0.0857516339869281,7.667355424971399,6.667355424971399,0.8695769343438609
2023-12-22,Website,Exclusive Offers,24723,3484,365,5669.66801134302,38647.671382655695,1.6273444349434616,15.533337017378138,0.14092140921409213,0.1047646383467279,6.816566914559237,5.816566914559237,0.8532985867322539
2023-12-22,Website,Flash Sale,30414,4668,468,6815.786777595721,31049.364637756014,1.4601085641807456,14.563646960674618,0.15348194910238705,0.10025706940874037,4.555507038427151,3.5555070384271508,0.7804854670260233
2023-12-22,Website,Limited Edition,21261,3169,327,4472.330369828626,18536.230154294743,1.4112749668124414,13.676851283879591,0.1490522553031372,0.10318712527611233,4.144646889090402,3.144646889090402,0.7587249223493047
2023-12-22,Website,Must-Haves,31046,4337,440,6129.279666773966,44047.24443306686,1.4132533241351086,13.930181060849922,0.13969593506409844,0.10145261701637076,7.186365580908518,6.186365580908518,0.8608476024853751
2023-12-22,Website,New Arrivals,22385,2995,278,4560.359856300437,22774.72442301191,1.5226577149584097,16.4041721449656,0.13379495197677016,0.09282136894824708,4.994062999556303,3.9940629995563026,0.7997622376632323
2023-12-22,Website,Trending Now,12649,1746,169,2979.553374411669,17955.945157449944,1.7065025053904177,17.630493339714018,0.13803462724326035,0.09679266895761741,6.026388153222949,5.026388153222949,0.8340631279342346
2023-12-23,Website,Best Sellers,32349,5533,744,6924.917638525427,26688.928131068544,1.2515665350669487,9.307684998018047,0.17104083588364402,0.1344659316826315,3.854042679524433,2.8540426795244325,0.7405321935554189
2023-12-23,Website,Exclusive Offers,24044,3467,453,5044.98231883202,35458.49176609868,1.45514344356274,11.13682631088746,0.1441939777075362,0.1306605134121719,7.028467004480562,6.028467004480562,0.857721463391304
2023-12-23,Website,Flash Sale,13481,2330,302,2668.583621228416,13449.469265910653,1.145314858896316,8.83636960671661,0.17283584303835028,0.1296137339055794,5.0399279823652385,4.0399279823652385,0.8015844663854305
2023-12-23,Website,Limited Edition,28591,4858,598,6084.026373292147,48356.028906717016,1.2523726581498862,10.173957145973489,0.16991360917771325,0.123095924248662,7.948030784184608,6.948030784184608,0.8741826715128167
2023-12-23,Website,Must-Haves,29292,4287,538,5898.856279922273,33646.26540716365,1.375987002547766,10.964416877178946,0.14635395329782877,0.12549568462794494,5.7038625473355316,4.7038625473355316,0.8246802071927323
2023-12-23,Website,New Arrivals,21240,3490,468,4796.3875685972425,50183.1510567386,1.3743230855579491,10.248691385891544,0.1643126177024482,0.1340974212034384,10.462697256847246,9.462697256847244,0.9044223515742504
2023-12-23,Website,Trending Now,9806,1556,207,2095.1145659969084,8335.507557066125,1.3464746568103525,10.121326405782167,0.15867836018764023,0.13303341902313626,3.9785449885886695,2.9785449885886695,0.7486518305389993
2023-12-24,Website,Best Sellers,31465,3978,590,8308.489171549241,53850.07256367797,2.08860964593998,14.082185036524137,0.12642618782774512,0.14831573655103067,6.481331497437195,5.481331497437195,0.8457107153992335
2023-12-24,Website,Exclusive Offers,22494,3132,486,6691.738188584592,48757.72599633466,2.1365703028686434,13.769008618486813,0.13923712990130702,0.15517241379310345,7.286257265639929,6.28625726563993,0.8627553264258543
2023-12-24,Website,Flash Sale,23031,3256,498,6049.271923572933,50419.44322256775,1.8578844974118345,12.147132376652475,0.14137466892449307,0.15294840294840295,8.334795304223668,7.334795304223667,0.8800210486881125
2023-12-24,Website,Limited Edition,19089,2375,440,5191.202528951098,24794.632731550304,2.1857694858741468,11.798187565797951,0.12441720362512441,0.18526315789473685,4.776279213394541,3.7762792133945413,0.7906320055168443
2023-12-24,Website,Must-Haves,25455,3113,535,6542.700859690029,61963.9083054426,2.101734937259887,12.229347401289774,0.12229424474562954,0.17185994217796338,9.470692552552103,8.470692552552103,0.8944111009357467
2023-12-24,Website,New Arrivals,20234,2503,381,5129.353038245506,19865.94068788486,2.049282076806035,13.462868866786105,0.12370267865968172,0.15221733919296843,3.872991494202162,2.8729914942021617,0.7418016534513457
2023-12-24,Website,Trending Now,17201,2183,331,4578.3104720704705,11143.758929229716,2.0972562858774486,13.831753692055802,0.12691122609150632,0.1516262024736601,2.4340330340659757,1.4340330340659755,0.5891592324326299
2023-12-25,Website,Best Sellers,22202,2465,436,4422.261039430269,27400.201148346503,1.7940207056512247,10.142800549151994,0.1110260336906585,0.1768762677484787,6.195970998554292,5.195970998554292,0.8386047965309504
2023-12-25,Website,Exclusive Offers,29040,3408,453,5868.888240873879,39306.84096419777,1.7220916199747298,12.95560318073704,0.11735537190082644,0.1329225352112676,6.697493520228453,5.697493520228453,0.8506904117219826
2023-12-25,Website,Flash Sale,21615,2174,411,4358.1260850332455,31725.864055959148,2.004657812802781,10.603713102270671,0.10057830210501967,0.1890524379024839,7.279703119400946,6.279703119400946,0.8626317607190703
2023-12-25,Website,Limited Edition,24520,2866,394,4983.536396200774,18047.583297202,1.7388473120030614,12.648569533504503,0.116884176182708,0.1374738311235171,3.621441053578072,2.621441053578072,0.7238668294733182
2023-12-25,Website,Must-Haves,25784,3080,477,5347.918248011647,45053.065820833595,1.7363370935102749,11.211568654112467,0.11945392491467577,0.15487012987012988,8.424411842418179,7.424411842418179,0.8812973512328957
2023-12-25,Website,New Arrivals,22305,2591,447,4816.964430341889,48203.05606936367,1.8591140217452293,10.776206779288342,0.1161622954494508,0.1725202624469317,10.00693627001568,9.00693627001568,0.9000693146216636
2023-12-25,Website,Trending Now,20956,2312,409,4248.077136872605,18723.257914910235,1.8374036059137564,10.386496667170181,0.11032639816758924,0.1769031141868512,4.407466557609197,3.4074665576091974,0.7731122886744162
2023-12-26,Website,Best Sellers,31623,5347,487,4098.064189913825,47940.45866205392,0.7664230764753741,8.414916201055084,0.169085791986845,0.0910791097811857,11.69831814251353,10.69831814251353,0.9145176265666906
2023-12-26,Website,Exclusive Offers,23019,3644,301,3006.2193161769333,21102.0291763695,0.8249778584459202,9.987439588627685,0.1583040097310917,0.08260153677277716,7.019457649951287,6.019457649951287,0.8575388513089841
2023-12-26,Website,Flash Sale,22393,3973,267,3043.230712632082,16974.67285950891,0.7659780298595726,11.39786783757334,0.17742151565221276,0.0672036244651397,5.5778461978085,4.5778461978085,0.8207193306274932
2023-12-26,Website,Limited Edition,25426,3916,372,3825.45147415949,39145.76452567333,0.976877291664834,10.283471704729811,0.1540155746086683,0.09499489274770173,10.232978980415442,9.232978980415442,0.9022767463986913
2023-12-26,Website,Must-Haves,18211,3097,248,2468.116119985671,22063.125829925026,0.7969377203699293,9.95208112897448,0.17006205040909342,0.08007749434937037,8.939257618905351,7.939257618905351,0.888133887328056
2023-12-26,Website,New Arrivals,37987,6284,589,5911.146844333754,65654.924037649,0.9406662705814377,10.03590296151741,0.16542501382051755,0.09373010821133036,11.106968878735236,10.106968878735236,0.9099664354048437
2023-12-26,Website,Trending Now,25176,4093,328,3834.932355371518,31364.06318500808,0.936949024034087,11.691866937108287,0.16257546870034953,0.08013681895919864,8.178517970747782,7.178517970747782,0.8777284584350473
2023-12-27,Website,Best Sellers,29585,4686,696,7571.315115934872,40368.80578095939,1.6157309252955339,10.878326315998379,0.1583910765590671,0.14852752880921896,5.33180896090267,4.33180896090267,0.8124463934599223
2023-12-27,Website,Exclusive Offers,31074,5241,711,7725.057875099487,26879.387365186984,1.4739663947909727,10.865060302530924,0.16866190384244062,0.135661133371494,3.4795062768174816,2.4795062768174816,0.7126029038480004
2023-12-27,Website,Flash Sale,22162,3263,563,4785.918021177551,65965.30054258353,1.4667232672931507,8.500742488770072,0.14723400415124988,0.172540606803555,13.78320737018247,12.78320737018247,0.9274479463928459
2023-12-27,Website,Limited Edition,37429,5500,988,8984.9000490213,79842.0416244928,1.6336181907311456,9.094028389697673,0.1469448823105079,0.17963636363636365,8.886247057716549,7.886247057716548,0.887466554383987
2023-12-27,Website,Must-Haves,22138,3179,500,4933.26247256283,38666.91724624242,1.5518283965281001,9.86652494512566,0.14359924112385944,0.15728216420257943,7.8380012134555965,6.8380012134555965,0.8724164525155614
2023-12-27,Website,New Arrivals,23814,3768,596,6129.490392347105,42993.16534471532,1.6267225032768324,10.284379852931384,0.1582262534643487,0.15817409766454352,7.014150050450177,6.014150050450177,0.857431051117046
2023-12-27,Website,Trending Now,17386,2578,389,4449.038841153575,16776.68061260744,1.7257714667003783,11.437117843582454,0.14828022546876798,0.15089216446858028,3.7708550569222443,2.7708550569222443,0.7348081575916642
2023-12-28,Website,Best Sellers,15709,2645,222,2612.2434172628314,21595.439506922903,0.9876156587005034,11.766862239922665,0.1683748169838946,0.0839319470699433,8.267008872224894,7.267008872224895,0.8790372654177555
2023-12-28,Website,Exclusive Offers,17870,2923,222,3283.5145491654093,18557.261113136647,1.1233371704294934,14.790606077321664,0.16357022943480695,0.0759493670886076,5.651645770186539,4.651645770186539,0.8230603897230817
2023-12-28,Website,Flash Sale,33478,5910,490,5838.317648226241,19909.66386958089,0.987871006468061,11.91493397597192,0.1765338431208555,0.0829103214890017,3.4101714002542693,2.4101714002542693,0.7067596074715077
2023-12-28,Website,Limited Edition,32108,5598,483,5451.856468947315,17190.842620552132,0.9738936171752974,11.287487513348479,0.1743490718823969,0.08628081457663452,3.153208951568651,2.153208951568651,0.682862754939687
2023-12-28,Website,Must-Haves,22127,3756,322,3758.578901186623,29024.77968997506,1.0006866084096442,11.67260528318827,0.16974736746960728,0.08572949946751864,7.722274948335295,6.722274948335295,0.8705044812972411
2023-12-28,Website,New Arrivals,23837,3710,302,4176.562723083127,23204.3732419281,1.1257581463835922,13.829677891003731,0.15564039098879892,0.08140161725067385,5.555854127050844,4.555854127050844,0.820009673196582
2023-12-28,Website,Trending Now,21683,3746,295,3778.403974919928,32319.5176307996,1.0086502869513956,12.808149067525179,0.1727620716690495,0.0787506673785371,8.553748578851874,7.553748578851873,0.8830921915951117
2023-12-29,Website,Best Sellers,27572,3867,596,5463.16520089725,47503.75010714923,1.4127657618043055,9.166384565263842,0.14025097925431598,0.15412464442720455,8.695279816789613,7.695279816789613,0.8849950753661645
2023-12-29,Website,Exclusive Offers,18742,2610,470,3986.4204551692314,41412.94416573578,1.527364159068671,8.481745649296236,0.13925941735140326,0.18007662835249041,10.388503829804305,9.388503829804305,0.9037397476688578
2023-12-29,Website,Flash Sale,26723,3307,676,5504.674624966081,58744.33320498625,1.6645523510632239,8.143009800245682,0.1237510758522621,0.2044148775325068,10.671717623155288,9.671717623155288,0.9062943721608395
2023-12-29,Website,Limited Edition,22508,3313,557,4934.788824223665,51981.860421153375,1.4895227359564338,8.859584962699579,0.14719210947218767,0.1681255659523091,10.533755804501137,9.533755804501137,0.9050670987101587
2023-12-29,Website,Must-Haves,28918,4260,716,6305.563304835752,63926.802388148324,1.480179179538909,8.80665266038513,0.1473130921917145,0.168075117370892,10.138158844448157,9.138158844448155,0.9013627607001227
2023-12-29,Website,New Arrivals,28711,3626,644,5882.005343604704,44357.01797561515,1.6221746672930788,9.133548670193639,0.12629305840966876,0.1776061776061776,7.541138673708103,6.541138673708103,0.8673940311578592
2023-12-29,Website,Trending Now,12616,1770,255,2432.082096289379,16759.415054191144,1.3740576815194232,9.537576848193643,0.14029803424223208,0.1440677966101695,6.890974231404827,5.890974231404827,0.8548826383006027
2023-12-30,Website,Best Sellers,23465,3908,479,3938.4569364925283,57193.44022329021,1.0077934842611382,8.222248301654547,0.16654591945450672,0.12256908904810644,14.52178889995049,13.52178889995049,0.9311379605577789
2023-12-30,Website,Exclusive Offers,25936,4208,581,4446.355911595645,35111.55647492022,1.0566435151130336,7.652936164536394,0.16224552745219,0.1380703422053232,7.8967039915434665,6.8967039915434665,0.8733648872908375
2023-12-30,Website,Flash Sale,28586,4011,687,4521.022056805139,69188.44558522667,1.1271558356532383,6.58081813217633,0.14031344014552577,0.1712789827973074,15.30371776910107,14.30371776910107,0.9346564008113736
2023-12-30,Website,Limited Edition,15090,2493,306,2410.9627261979203,24049.273587766147,0.9670929507412436,7.878963157509544,0.16520874751491055,0.12274368231046931,9.974966981630516,8.974966981630516,0.8997490415916606
2023-12-30,Website,Must-Haves,22172,3255,411,3543.994214688506,16774.097961235595,1.0887847049734274,8.622856970045026,0.14680678333032654,0.12626728110599078,4.733105345294682,3.7331053452946814,0.788722217857642
2023-12-30,Website,New Arrivals,26634,4015,505,4395.144101852101,54782.80239157444,1.0946809718187052,8.703255647231883,0.1507471652774649,0.12577833125778332,12.464392775765674,11.464392775765676,0.9197714627587568
2023-12-30,Website,Trending Now,16241,2565,331,2829.138204408958,10561.820138994402,1.1029778574693792,8.547245330540658,0.15793362477679945,0.1290448343079922,3.7332287699960203,2.7332287699960203,0.7321353547800217
2023-12-31,Website,Best Sellers,23663,2862,354,3588.534798729046,36011.41355785953,1.2538556249926787,10.137103951211994,0.12094831593627181,0.12368972746331237,10.035130095607187,9.035130095607188,0.9003500711527653
2023-12-31,Website,Exclusive Offers,9394,1189,157,1467.2026654401382,11217.176379942684,1.2339803746342626,9.345239907262027,0.1265701511603151,0.13204373423044574,7.645280808277229,6.64528080827723,0.8692003570467495
2023-12-31,Website,Flash Sale,25981,3246,483,4268.524175525099,26519.683263814917,1.3150105285043434,8.837524172929811,0.1249374542935222,0.1487985212569316,6.2128459798526405,5.21284597985264,0.8390431690656978
2023-12-31,Website,Limited Edition,24145,2668,364,4040.867296145705,16175.915033159405,1.5145679520786002,11.101283780620069,0.11049906813004763,0.136431784107946,4.003079994383497,3.003079994383497,0.7501923515385539
2023-12-31,Website,Must-Haves,34585,4191,612,5403.824910774111,55214.35241058532,1.2893879529406136,8.82977926597077,0.12117970218302733,0.14602720114531137,10.217642747917184,9.217642747917184,0.9021300680918947
2023-12-31,Website,New Arrivals,24165,2986,396,4238.179320256411,36544.978854834095,1.4193500737630314,10.702473030950534,0.12356714256155597,0.13261888814467515,8.62280146575372,7.622801465753722,0.8840284095636904
